TransactionID,ClaimNumber,TransactionType,CostType,Amount,TransactionDate,CheckNumber
KM-TXN-002172,KM-CLM-000748,Payment,Medical,2628.22,2022-01-18,CHK-913284
KM-TXN-002173,KM-CLM-000495,Reserve,Expense,13300.31,2024-04-12,
KM-TXN-002174,KM-CLM-000388,Reserve Change,Legal,-2827.08,2021-11-06,
KM-TXN-002175,KM-CLM-000253,Reserve Change,Legal,-4881.06,2022-09-29,
KM-TXN-002176,KM-CLM-000630,Payment,Indemnity,985.4,2022-07-23,CHK-492437
KM-TXN-002177,KM-CLM-000030,Reserve,Expense,3012.31,2023-03-30,
KM-TXN-002178,KM-CLM-000623,Reserve,Expense,2833.46,2024-08-12,
KM-TXN-002179,KM-CLM-000766,Payment,Indemnity,7157.89,2023-07-01,CHK-105184
KM-TXN-002180,KM-CLM-000711,Reserve,Indemnity,83.63,2023-09-30,
KM-TXN-002181,KM-CLM-000342,Recovery,Salvage,-537.14,2021-10-25,
KM-TXN-002182,KM-CLM-000287,Reserve,Legal,14986.73,2023-10-22,
KM-TXN-002183,KM-CLM-000397,Payment,Medical,4222.22,2023-01-01,CHK-600531
KM-TXN-002184,KM-CLM-000509,Reserve Change,Indemnity,-4094.66,2022-03-21,
KM-TXN-002185,KM-CLM-000244,Payment,Indemnity,14566.23,2021-07-21,CHK-267069
KM-TXN-002186,KM-CLM-000221,Reserve Change,Expense,-6918.76,2023-03-31,
KM-TXN-002187,KM-CLM-000156,Reserve Change,Medical,-1749.84,2023-06-08,
KM-TXN-002188,KM-CLM-000383,Payment,Expense,1246.64,2023-04-18,CHK-461456
KM-TXN-002189,KM-CLM-000748,Payment,Legal,1231.74,2023-09-14,CHK-204766
KM-TXN-002190,KM-CLM-000320,Reserve,Legal,37780.59,2023-07-08,
KM-TXN-002191,KM-CLM-000373,Reserve Change,Legal,79.82,2024-01-20,
KM-TXN-002192,KM-CLM-000531,Payment,Medical,2653.75,2023-01-24,CHK-593670
KM-TXN-002193,KM-CLM-000215,Reserve Change,Indemnity,4396.59,2021-08-03,
KM-TXN-002194,KM-CLM-000367,Payment,Expense,839.24,2022-04-25,CHK-676537
KM-TXN-002195,KM-CLM-000114,Reserve,Indemnity,3896.78,2023-06-25,
KM-TXN-002196,KM-CLM-000200,Reserve Change,Expense,8380.34,2021-08-31,
KM-TXN-002197,KM-CLM-000025,Reserve,Indemnity,8667.75,2023-01-17,
KM-TXN-002198,KM-CLM-000121,Reserve Change,Expense,-5474.89,2022-04-04,
KM-TXN-002199,KM-CLM-000742,Reserve,Legal,1360.3,2021-07-23,
KM-TXN-002200,KM-CLM-000611,Payment,Medical,5272.81,2022-01-04,CHK-820147
KM-TXN-002201,KM-CLM-000003,Payment,Legal,466.21,2022-08-08,CHK-513188
KM-TXN-002202,KM-CLM-000773,Reserve Change,Legal,-2364.95,2023-03-04,
KM-TXN-002203,KM-CLM-000445,Reserve Change,Indemnity,1016.51,2024-04-12,
KM-TXN-002204,KM-CLM-000254,Reserve Change,Expense,68.11,2024-04-06,
KM-TXN-002205,KM-CLM-000020,Payment,Legal,10719.94,2024-09-03,CHK-832723
KM-TXN-002206,KM-CLM-000204,Reserve,Legal,124.47,2023-05-06,
KM-TXN-002207,KM-CLM-000357,Payment,Indemnity,3223.87,2022-08-15,CHK-322813
KM-TXN-002208,KM-CLM-000128,Payment,Legal,1288.07,2023-07-16,CHK-595248
KM-TXN-002209,KM-CLM-000358,Reserve Change,Expense,6585.04,2024-09-06,
KM-TXN-002210,KM-CLM-000292,Reserve Change,Medical,-1178.14,2021-08-06,
KM-TXN-002211,KM-CLM-000174,Payment,Medical,1410.95,2022-04-04,CHK-800906
KM-TXN-002212,KM-CLM-000733,Recovery,Deductible,-662.44,2023-07-21,
KM-TXN-002213,KM-CLM-000355,Reserve Change,Indemnity,-3305.7,2021-11-08,
KM-TXN-002214,KM-CLM-000037,Reserve Change,Medical,-2954.56,2021-11-06,
KM-TXN-002215,KM-CLM-000310,Payment,Legal,1512.1,2022-09-03,CHK-494570
KM-TXN-002216,KM-CLM-000661,Reserve Change,Indemnity,8224.86,2024-08-01,
KM-TXN-002217,KM-CLM-000604,Payment,Expense,1002.63,2024-03-28,CHK-971730
KM-TXN-002218,KM-CLM-000582,Reserve,Legal,1752.42,2024-08-20,
KM-TXN-002219,KM-CLM-000084,Reserve,Medical,2696.68,2024-06-27,
KM-TXN-002220,KM-CLM-000510,Reserve,Legal,4939.87,2023-10-05,
KM-TXN-002221,KM-CLM-000444,Reserve,Indemnity,72306.32,2024-06-08,
KM-TXN-002222,KM-CLM-000420,Reserve,Legal,1562.94,2022-02-04,
KM-TXN-002223,KM-CLM-000205,Reserve Change,Medical,12495.46,2024-05-16,
KM-TXN-002224,KM-CLM-000488,Payment,Medical,3111.19,2021-09-14,CHK-585998
KM-TXN-002225,KM-CLM-000779,Payment,Medical,544.36,2024-01-24,CHK-840529
KM-TXN-002226,KM-CLM-000088,Payment,Medical,937.57,2024-05-10,CHK-354533
KM-TXN-002227,KM-CLM-000252,Payment,Indemnity,177.02,2024-05-01,CHK-900122
KM-TXN-002228,KM-CLM-000723,Reserve,Indemnity,5767.67,2023-11-21,
KM-TXN-002229,KM-CLM-000031,Reserve,Legal,23796.72,2023-03-12,
KM-TXN-002230,KM-CLM-000421,Reserve Change,Indemnity,155.44,2022-12-04,
KM-TXN-002231,KM-CLM-000061,Recovery,Subrogation,-1484.46,2022-07-05,
KM-TXN-002232,KM-CLM-000579,Payment,Expense,3023.54,2024-08-22,CHK-200479
KM-TXN-002233,KM-CLM-000226,Payment,Legal,7724.57,2023-01-22,CHK-506400
KM-TXN-002234,KM-CLM-000335,Reserve,Expense,1130.48,2022-10-13,
KM-TXN-002235,KM-CLM-000579,Payment,Medical,5215.86,2023-04-05,CHK-234744
KM-TXN-002236,KM-CLM-000640,Payment,Expense,17398.36,2022-10-11,CHK-433821
KM-TXN-002237,KM-CLM-000111,Recovery,Deductible,-8649.87,2023-06-12,
KM-TXN-002238,KM-CLM-000491,Reserve,Legal,41377.36,2022-09-16,
KM-TXN-002239,KM-CLM-000272,Reserve Change,Indemnity,857.36,2023-12-21,
KM-TXN-002240,KM-CLM-000034,Payment,Medical,567.74,2023-03-07,CHK-900109
KM-TXN-002241,KM-CLM-000212,Payment,Legal,678.61,2022-01-23,CHK-240012
KM-TXN-002242,KM-CLM-000300,Payment,Indemnity,1468.78,2022-10-07,CHK-519308
KM-TXN-002243,KM-CLM-000373,Payment,Expense,16846.65,2023-11-29,CHK-910822
KM-TXN-002244,KM-CLM-000125,Payment,Medical,956.76,2023-09-18,CHK-443001
KM-TXN-002245,KM-CLM-000103,Reserve,Indemnity,6434.28,2023-06-12,
KM-TXN-002246,KM-CLM-000718,Payment,Expense,5591.02,2021-11-11,CHK-396951
KM-TXN-002247,KM-CLM-000120,Reserve,Legal,35.57,2023-05-22,
KM-TXN-002248,KM-CLM-000682,Reserve,Legal,997.13,2024-07-22,
KM-TXN-002249,KM-CLM-000547,Reserve,Legal,92019.59,2024-04-01,
KM-TXN-002250,KM-CLM-000331,Payment,Medical,6320.05,2021-11-04,CHK-959613
KM-TXN-002251,KM-CLM-000758,Reserve,Medical,23729.32,2023-06-12,
KM-TXN-002252,KM-CLM-000309,Reserve,Expense,1200.82,2024-02-17,
KM-TXN-002253,KM-CLM-000570,Payment,Indemnity,10319.62,2022-09-15,CHK-807526
KM-TXN-002254,KM-CLM-000412,Reserve Change,Expense,-4084.71,2023-12-07,
KM-TXN-002255,KM-CLM-000399,Reserve Change,Indemnity,457.74,2023-10-06,
KM-TXN-002256,KM-CLM-000306,Reserve Change,Indemnity,3473.46,2022-09-14,
KM-TXN-002257,KM-CLM-000653,Payment,Indemnity,4912.13,2024-08-10,CHK-865850
KM-TXN-002258,KM-CLM-000623,Payment,Expense,3269.06,2022-02-12,CHK-545217
KM-TXN-002259,KM-CLM-000163,Recovery,Deductible,-544.07,2024-06-06,
KM-TXN-002260,KM-CLM-000623,Reserve,Medical,307.55,2022-10-15,
KM-TXN-002261,KM-CLM-000664,Reserve,Indemnity,5560.98,2023-09-13,
KM-TXN-002262,KM-CLM-000065,Payment,Expense,134.0,2024-09-10,CHK-725935
KM-TXN-002263,KM-CLM-000618,Reserve,Medical,11514.58,2022-03-10,
KM-TXN-002264,KM-CLM-000216,Payment,Expense,558.7,2022-11-16,CHK-512982
KM-TXN-002265,KM-CLM-000603,Payment,Legal,1493.03,2023-01-09,CHK-660060
KM-TXN-002266,KM-CLM-000026,Reserve,Indemnity,2281.76,2023-05-01,
KM-TXN-002267,KM-CLM-000669,Reserve Change,Expense,2830.06,2023-03-05,
KM-TXN-002268,KM-CLM-000584,Payment,Indemnity,700.56,2022-01-28,CHK-175137
KM-TXN-002269,KM-CLM-000044,Payment,Medical,2458.86,2021-11-14,CHK-463716
KM-TXN-002270,KM-CLM-000090,Reserve Change,Legal,922.74,2023-09-15,
KM-TXN-002271,KM-CLM-000133,Reserve,Legal,5424.36,2023-10-11,
KM-TXN-002272,KM-CLM-000161,Reserve Change,Expense,1963.38,2024-03-31,
KM-TXN-002273,KM-CLM-000744,Payment,Expense,427.1,2022-03-31,CHK-612029
KM-TXN-002274,KM-CLM-000380,Payment,Medical,446.27,2024-08-23,CHK-802416
KM-TXN-002275,KM-CLM-000261,Reserve Change,Medical,7167.38,2024-03-09,
KM-TXN-002276,KM-CLM-000383,Payment,Indemnity,284.9,2022-07-11,CHK-876396
KM-TXN-002277,KM-CLM-000369,Reserve,Legal,126692.95,2022-06-04,
KM-TXN-002278,KM-CLM-000111,Reserve,Indemnity,3997.23,2023-12-17,
KM-TXN-002279,KM-CLM-000676,Payment,Legal,651.6,2021-07-02,CHK-714915
KM-TXN-002280,KM-CLM-000077,Reserve Change,Expense,4305.74,2022-05-08,
KM-TXN-002281,KM-CLM-000209,Reserve,Medical,2114.66,2022-02-03,
KM-TXN-002282,KM-CLM-000013,Payment,Expense,2713.07,2023-10-06,CHK-128202
KM-TXN-002283,KM-CLM-000570,Reserve Change,Medical,6215.41,2022-11-22,
KM-TXN-002284,KM-CLM-000548,Reserve,Legal,14326.74,2024-07-10,
KM-TXN-002285,KM-CLM-000025,Reserve Change,Legal,2132.47,2024-01-19,
KM-TXN-002286,KM-CLM-000546,Reserve,Medical,13120.71,2021-12-24,
KM-TXN-002287,KM-CLM-000140,Reserve,Expense,5219.26,2022-02-14,
KM-TXN-002288,KM-CLM-000275,Reserve,Medical,16591.44,2021-08-09,
KM-TXN-002289,KM-CLM-000370,Reserve Change,Indemnity,-5363.89,2023-11-01,
KM-TXN-002290,KM-CLM-000222,Payment,Expense,10414.34,2021-07-20,CHK-332463
KM-TXN-002291,KM-CLM-000037,Reserve,Expense,3888.16,2022-05-08,
KM-TXN-002292,KM-CLM-000129,Payment,Indemnity,2236.39,2021-10-28,CHK-738081
KM-TXN-002293,KM-CLM-000316,Payment,Expense,1241.08,2022-02-27,CHK-286814
KM-TXN-002294,KM-CLM-000323,Payment,Legal,3741.84,2024-04-20,CHK-905142
KM-TXN-002295,KM-CLM-000433,Recovery,Deductible,-1908.6,2024-05-20,
KM-TXN-002296,KM-CLM-000218,Reserve,Medical,1109.76,2023-08-04,
KM-TXN-002297,KM-CLM-000248,Reserve,Legal,4429.65,2023-10-13,
KM-TXN-002298,KM-CLM-000111,Payment,Expense,2216.81,2023-05-27,CHK-346580
KM-TXN-002299,KM-CLM-000732,Reserve,Legal,9456.76,2022-02-17,
KM-TXN-002300,KM-CLM-000708,Reserve Change,Indemnity,-1457.8,2023-09-02,
KM-TXN-002301,KM-CLM-000147,Reserve,Expense,2571.03,2024-07-15,
KM-TXN-002302,KM-CLM-000344,Reserve Change,Medical,4430.51,2022-10-08,
KM-TXN-002303,KM-CLM-000509,Reserve,Medical,10540.25,2023-01-22,
KM-TXN-002304,KM-CLM-000505,Reserve Change,Medical,1077.32,2022-01-30,
KM-TXN-002305,KM-CLM-000552,Reserve,Indemnity,32019.74,2023-04-21,
KM-TXN-002306,KM-CLM-000134,Reserve Change,Medical,-6688.64,2023-04-21,
KM-TXN-002307,KM-CLM-000464,Reserve,Legal,16279.78,2022-01-07,
KM-TXN-002308,KM-CLM-000191,Reserve Change,Legal,1868.14,2021-09-01,
KM-TXN-002309,KM-CLM-000163,Payment,Expense,315.48,2021-10-30,CHK-487063
KM-TXN-002310,KM-CLM-000456,Payment,Medical,7328.99,2023-05-28,CHK-479878
KM-TXN-002311,KM-CLM-000061,Reserve,Indemnity,11905.97,2023-12-07,
KM-TXN-002312,KM-CLM-000005,Reserve Change,Legal,3616.71,2023-09-16,
KM-TXN-002313,KM-CLM-000037,Reserve,Expense,3116.66,2023-12-09,
KM-TXN-002314,KM-CLM-000460,Recovery,Salvage,-1425.94,2023-11-10,
KM-TXN-002315,KM-CLM-000217,Payment,Legal,752.1,2023-01-14,CHK-456359
KM-TXN-002316,KM-CLM-000737,Reserve Change,Expense,-6727.09,2024-02-03,
KM-TXN-002317,KM-CLM-000728,Payment,Legal,1779.94,2022-03-03,CHK-625814
KM-TXN-002318,KM-CLM-000139,Reserve,Legal,13527.96,2022-06-11,
KM-TXN-002319,KM-CLM-000618,Payment,Indemnity,6111.4,2024-04-09,CHK-963227
KM-TXN-002320,KM-CLM-000099,Reserve,Expense,6161.26,2021-11-19,
KM-TXN-002321,KM-CLM-000680,Reserve,Expense,5487.9,2022-04-08,
KM-TXN-002322,KM-CLM-000264,Payment,Medical,6106.96,2021-06-16,CHK-101668
KM-TXN-002323,KM-CLM-000599,Reserve Change,Legal,-1669.68,2023-06-28,
KM-TXN-002324,KM-CLM-000596,Reserve Change,Indemnity,-2810.62,2023-12-16,
KM-TXN-002325,KM-CLM-000224,Reserve,Medical,55678.99,2023-07-17,
KM-TXN-002326,KM-CLM-000011,Payment,Expense,1295.54,2023-03-19,CHK-740225
KM-TXN-002327,KM-CLM-000327,Reserve,Indemnity,19436.75,2023-11-16,
KM-TXN-002328,KM-CLM-000698,Payment,Expense,9242.4,2022-05-28,CHK-728275
KM-TXN-002329,KM-CLM-000350,Reserve,Legal,6734.57,2024-04-07,
KM-TXN-002330,KM-CLM-000379,Recovery,Deductible,-865.97,2022-12-25,
KM-TXN-002331,KM-CLM-000231,Reserve Change,Medical,8989.02,2021-12-16,
KM-TXN-002332,KM-CLM-000141,Reserve,Medical,690.93,2022-09-19,
KM-TXN-002333,KM-CLM-000618,Payment,Legal,368.74,2023-01-30,CHK-888198
KM-TXN-002334,KM-CLM-000765,Reserve,Legal,16702.41,2024-03-07,
KM-TXN-002335,KM-CLM-000049,Reserve Change,Expense,-2043.78,2023-04-30,
KM-TXN-002336,KM-CLM-000451,Reserve,Medical,17894.39,2021-09-07,
KM-TXN-002337,KM-CLM-000775,Payment,Medical,1689.67,2024-07-30,CHK-517522
KM-TXN-002338,KM-CLM-000491,Reserve Change,Medical,4163.86,2024-04-26,
KM-TXN-002339,KM-CLM-000205,Reserve,Medical,1310.03,2024-05-11,
KM-TXN-002340,KM-CLM-000409,Payment,Indemnity,3773.46,2024-08-31,CHK-181023
KM-TXN-002341,KM-CLM-000407,Reserve,Expense,2318.21,2024-04-06,
KM-TXN-002342,KM-CLM-000051,Reserve Change,Indemnity,3601.15,2023-10-22,
KM-TXN-002343,KM-CLM-000175,Reserve,Medical,170568.92,2023-01-06,
KM-TXN-002344,KM-CLM-000737,Reserve Change,Legal,-4022.46,2023-03-24,
KM-TXN-002345,KM-CLM-000261,Reserve Change,Legal,-1770.44,2023-07-27,
KM-TXN-002346,KM-CLM-000480,Recovery,Deductible,-585.38,2023-03-15,
KM-TXN-002347,KM-CLM-000734,Payment,Medical,2663.25,2022-06-01,CHK-776936
KM-TXN-002348,KM-CLM-000223,Reserve Change,Indemnity,-11456.75,2022-03-21,
KM-TXN-002349,KM-CLM-000269,Reserve,Indemnity,5166.02,2021-08-25,
KM-TXN-002350,KM-CLM-000318,Payment,Expense,1391.06,2022-08-06,CHK-341249
KM-TXN-002351,KM-CLM-000385,Reserve,Legal,3578.99,2023-10-30,
KM-TXN-002352,KM-CLM-000586,Payment,Medical,2574.58,2024-04-29,CHK-244787
KM-TXN-002353,KM-CLM-000626,Reserve Change,Indemnity,1770.36,2022-12-22,
KM-TXN-002354,KM-CLM-000219,Reserve Change,Indemnity,1692.91,2024-08-21,
KM-TXN-002355,KM-CLM-000054,Payment,Expense,496.48,2023-03-06,CHK-624235
KM-TXN-002356,KM-CLM-000200,Recovery,Deductible,-517.81,2021-12-21,
KM-TXN-002357,KM-CLM-000643,Reserve Change,Legal,-1461.85,2023-05-13,
KM-TXN-002358,KM-CLM-000339,Reserve Change,Medical,2636.47,2023-01-05,
KM-TXN-002359,KM-CLM-000704,Payment,Legal,567.19,2022-05-06,CHK-297101
KM-TXN-002360,KM-CLM-000691,Reserve,Medical,6568.58,2022-01-29,
KM-TXN-002361,KM-CLM-000305,Payment,Indemnity,12464.37,2023-01-11,CHK-146397
KM-TXN-002362,KM-CLM-000799,Payment,Indemnity,74.21,2022-12-13,CHK-321493
KM-TXN-002363,KM-CLM-000752,Payment,Medical,1474.55,2024-02-22,CHK-416604
KM-TXN-002364,KM-CLM-000245,Reserve Change,Legal,-9924.16,2023-11-16,
KM-TXN-002365,KM-CLM-000629,Reserve Change,Legal,1.37,2022-09-02,
KM-TXN-002366,KM-CLM-000208,Payment,Expense,4927.35,2022-05-13,CHK-556550
KM-TXN-002367,KM-CLM-000724,Reserve,Medical,2283.88,2023-01-12,
KM-TXN-002368,KM-CLM-000511,Reserve,Legal,19714.11,2022-11-14,
KM-TXN-002369,KM-CLM-000259,Reserve,Indemnity,37845.17,2022-01-04,
KM-TXN-002370,KM-CLM-000380,Payment,Legal,2928.16,2022-09-18,CHK-197360
KM-TXN-002371,KM-CLM-000163,Reserve Change,Legal,-2574.86,2022-12-23,
KM-TXN-002372,KM-CLM-000738,Payment,Expense,3439.93,2022-03-16,CHK-456082
KM-TXN-002373,KM-CLM-000341,Payment,Legal,13589.72,2021-12-14,CHK-502722
KM-TXN-002374,KM-CLM-000576,Reserve,Expense,667.33,2022-07-29,
KM-TXN-002375,KM-CLM-000758,Payment,Indemnity,6834.82,2024-07-05,CHK-785815
KM-TXN-002376,KM-CLM-000530,Reserve Change,Indemnity,-6444.58,2024-04-07,
KM-TXN-002377,KM-CLM-000034,Reserve Change,Indemnity,-7587.87,2022-05-12,
KM-TXN-002378,KM-CLM-000323,Reserve,Indemnity,772.57,2021-07-27,
KM-TXN-002379,KM-CLM-000181,Reserve Change,Indemnity,-196.93,2021-08-21,
KM-TXN-002380,KM-CLM-000347,Reserve,Legal,32678.97,2024-06-10,
KM-TXN-002381,KM-CLM-000706,Payment,Medical,161.86,2024-06-06,CHK-288613
KM-TXN-002382,KM-CLM-000192,Reserve,Indemnity,21683.57,2022-07-05,
KM-TXN-002383,KM-CLM-000579,Payment,Legal,1504.59,2021-06-14,CHK-546390
KM-TXN-002384,KM-CLM-000721,Reserve,Expense,939.8,2024-02-26,
KM-TXN-002385,KM-CLM-000679,Payment,Indemnity,3677.14,2021-07-23,CHK-258070
KM-TXN-002386,KM-CLM-000246,Payment,Medical,1022.7,2023-06-27,CHK-398806
KM-TXN-002387,KM-CLM-000245,Reserve,Legal,145561.55,2022-07-22,
KM-TXN-002388,KM-CLM-000678,Reserve Change,Legal,2492.31,2022-12-30,
KM-TXN-002389,KM-CLM-000723,Reserve,Legal,5345.08,2024-08-13,
KM-TXN-002390,KM-CLM-000133,Reserve Change,Expense,3241.09,2023-10-22,
KM-TXN-002391,KM-CLM-000197,Payment,Medical,9065.47,2023-11-29,CHK-426203
KM-TXN-002392,KM-CLM-000347,Recovery,Subrogation,-2809.69,2024-05-02,
KM-TXN-002393,KM-CLM-000049,Payment,Expense,5506.29,2022-02-14,CHK-505605
KM-TXN-002394,KM-CLM-000064,Reserve,Indemnity,38762.14,2023-12-17,
KM-TXN-002395,KM-CLM-000624,Payment,Medical,7661.15,2023-01-26,CHK-808074
KM-TXN-002396,KM-CLM-000697,Payment,Legal,5383.8,2022-01-11,CHK-961169
KM-TXN-002397,KM-CLM-000104,Reserve Change,Indemnity,-1971.58,2022-02-01,
KM-TXN-002398,KM-CLM-000213,Reserve Change,Legal,6286.19,2023-11-28,
KM-TXN-002399,KM-CLM-000517,Reserve,Legal,2583.86,2023-11-03,
KM-TXN-002400,KM-CLM-000119,Payment,Indemnity,2480.67,2024-03-07,CHK-604000
KM-TXN-002401,KM-CLM-000761,Payment,Indemnity,1151.26,2022-11-21,CHK-136518
KM-TXN-002402,KM-CLM-000679,Payment,Medical,4059.35,2021-11-25,CHK-373698
KM-TXN-002403,KM-CLM-000242,Reserve Change,Indemnity,6397.81,2022-03-08,
KM-TXN-002404,KM-CLM-000280,Reserve,Medical,2669.65,2022-12-23,
KM-TXN-002405,KM-CLM-000424,Payment,Medical,332.26,2022-01-25,CHK-542223
KM-TXN-002406,KM-CLM-000363,Payment,Indemnity,6079.31,2023-05-26,CHK-288238
KM-TXN-002407,KM-CLM-000750,Reserve,Legal,23234.62,2021-11-09,
KM-TXN-002408,KM-CLM-000306,Recovery,Salvage,-3179.45,2022-08-30,
KM-TXN-002409,KM-CLM-000717,Reserve,Indemnity,18785.46,2021-10-31,
KM-TXN-002410,KM-CLM-000486,Payment,Indemnity,5433.64,2023-04-01,CHK-271487
KM-TXN-002411,KM-CLM-000314,Payment,Medical,764.4,2022-04-17,CHK-517559
KM-TXN-002412,KM-CLM-000513,Reserve,Medical,14846.86,2024-04-04,
KM-TXN-002413,KM-CLM-000683,Reserve,Medical,123037.15,2023-04-18,
KM-TXN-002414,KM-CLM-000167,Reserve Change,Indemnity,-2764.96,2022-12-18,
KM-TXN-002415,KM-CLM-000394,Reserve Change,Expense,-6089.91,2023-12-16,
KM-TXN-002416,KM-CLM-000770,Reserve Change,Indemnity,702.81,2024-04-16,
KM-TXN-002417,KM-CLM-000063,Reserve Change,Indemnity,4687.2,2021-10-30,
KM-TXN-002418,KM-CLM-000272,Reserve,Indemnity,6800.61,2023-03-07,
KM-TXN-002419,KM-CLM-000037,Reserve,Expense,71371.69,2021-08-18,
KM-TXN-002420,KM-CLM-000016,Reserve,Expense,1352.12,2023-11-05,
KM-TXN-002421,KM-CLM-000766,Reserve Change,Medical,-7577.8,2021-12-23,
KM-TXN-002422,KM-CLM-000343,Reserve Change,Legal,7145.0,2024-05-03,
KM-TXN-002423,KM-CLM-000346,Payment,Indemnity,333.78,2023-03-13,CHK-815485
KM-TXN-002424,KM-CLM-000539,Reserve Change,Medical,1585.61,2022-06-25,
KM-TXN-002425,KM-CLM-000623,Payment,Expense,9722.37,2024-07-18,CHK-642479
KM-TXN-002426,KM-CLM-000233,Reserve,Indemnity,6798.36,2021-08-12,
KM-TXN-002427,KM-CLM-000576,Reserve,Expense,1725.26,2021-06-17,
KM-TXN-002428,KM-CLM-000609,Reserve,Legal,33137.99,2022-10-17,
KM-TXN-002429,KM-CLM-000416,Payment,Medical,2219.28,2022-03-08,CHK-974756
KM-TXN-002430,KM-CLM-000267,Payment,Legal,1387.07,2024-09-13,CHK-211600
KM-TXN-002431,KM-CLM-000326,Reserve Change,Expense,8217.54,2023-07-11,
KM-TXN-002432,KM-CLM-000744,Reserve,Expense,2795.54,2022-08-25,
KM-TXN-002433,KM-CLM-000443,Recovery,Deductible,-365.28,2022-07-06,
KM-TXN-002434,KM-CLM-000560,Payment,Medical,611.99,2022-11-26,CHK-587506
KM-TXN-002435,KM-CLM-000722,Reserve Change,Indemnity,6080.21,2024-01-19,
KM-TXN-002436,KM-CLM-000076,Reserve Change,Indemnity,2138.23,2022-04-07,
KM-TXN-002437,KM-CLM-000247,Reserve Change,Medical,-2437.37,2024-02-18,
KM-TXN-002438,KM-CLM-000580,Payment,Indemnity,321.57,2022-06-19,CHK-945392
KM-TXN-002439,KM-CLM-000313,Reserve,Medical,40663.39,2024-03-14,
KM-TXN-002440,KM-CLM-000576,Payment,Medical,1025.23,2022-12-31,CHK-186654
KM-TXN-002441,KM-CLM-000694,Reserve,Expense,320.93,2022-02-25,
KM-TXN-002442,KM-CLM-000592,Payment,Medical,2007.84,2022-07-12,CHK-463108
KM-TXN-002443,KM-CLM-000343,Reserve,Medical,23133.04,2021-11-29,
KM-TXN-002444,KM-CLM-000715,Payment,Medical,4290.5,2024-04-23,CHK-819391
KM-TXN-002445,KM-CLM-000182,Reserve Change,Expense,405.99,2022-08-13,
KM-TXN-002446,KM-CLM-000726,Reserve,Expense,2533.37,2021-06-07,
KM-TXN-002447,KM-CLM-000632,Reserve Change,Medical,-2803.16,2023-11-07,
KM-TXN-002448,KM-CLM-000399,Reserve,Legal,33321.69,2021-10-16,
KM-TXN-002449,KM-CLM-000241,Reserve,Indemnity,262.64,2024-03-01,
KM-TXN-002450,KM-CLM-000714,Payment,Expense,578.82,2024-07-17,CHK-868260
KM-TXN-002451,KM-CLM-000292,Reserve Change,Expense,-479.15,2022-08-02,
KM-TXN-002452,KM-CLM-000054,Recovery,Salvage,-90.53,2022-05-31,
KM-TXN-002453,KM-CLM-000145,Recovery,Deductible,-534.88,2021-08-19,
KM-TXN-002454,KM-CLM-000356,Reserve,Medical,780.2,2023-10-05,
KM-TXN-002455,KM-CLM-000598,Reserve,Legal,10018.5,2022-11-21,
KM-TXN-002456,KM-CLM-000477,Reserve,Legal,2080.18,2023-07-19,
KM-TXN-002457,KM-CLM-000022,Payment,Indemnity,1119.15,2024-09-08,CHK-206330
KM-TXN-002458,KM-CLM-000331,Reserve Change,Expense,-3215.23,2022-09-24,
KM-TXN-002459,KM-CLM-000292,Reserve Change,Legal,3381.11,2023-05-16,
KM-TXN-002460,KM-CLM-000236,Reserve,Medical,4432.12,2024-02-17,
KM-TXN-002461,KM-CLM-000029,Recovery,Deductible,-1713.09,2024-05-22,
KM-TXN-002462,KM-CLM-000695,Payment,Medical,7704.42,2022-06-04,CHK-787728
KM-TXN-002463,KM-CLM-000160,Reserve,Indemnity,3195.29,2023-02-05,
KM-TXN-002464,KM-CLM-000530,Payment,Expense,783.26,2022-09-18,CHK-524121
KM-TXN-002465,KM-CLM-000550,Payment,Medical,1093.63,2023-01-20,CHK-942583
KM-TXN-002466,KM-CLM-000101,Payment,Expense,44098.83,2024-02-19,CHK-946112
KM-TXN-002467,KM-CLM-000290,Reserve,Medical,1946.49,2024-02-29,
KM-TXN-002468,KM-CLM-000377,Reserve Change,Legal,-873.68,2023-08-13,
KM-TXN-002469,KM-CLM-000173,Payment,Medical,2338.71,2023-06-02,CHK-112818
KM-TXN-002470,KM-CLM-000343,Reserve,Expense,11157.34,2024-06-17,
KM-TXN-002471,KM-CLM-000579,Payment,Legal,2046.82,2024-02-11,CHK-268698
KM-TXN-002472,KM-CLM-000191,Reserve Change,Legal,8869.71,2023-01-27,
KM-TXN-002473,KM-CLM-000439,Payment,Indemnity,2399.85,2021-12-15,CHK-434522
KM-TXN-002474,KM-CLM-000555,Recovery,Deductible,-572.9,2022-08-23,
KM-TXN-002475,KM-CLM-000635,Reserve,Medical,20615.91,2022-01-17,
KM-TXN-002476,KM-CLM-000790,Payment,Indemnity,623.93,2023-01-10,CHK-234993
KM-TXN-002477,KM-CLM-000343,Payment,Expense,3453.12,2023-10-08,CHK-702597
KM-TXN-002478,KM-CLM-000708,Reserve,Indemnity,2817.95,2023-12-03,
KM-TXN-002479,KM-CLM-000125,Payment,Indemnity,8457.15,2023-03-29,CHK-631597
KM-TXN-002480,KM-CLM-000608,Payment,Legal,9275.64,2022-10-20,CHK-502642
KM-TXN-002481,KM-CLM-000669,Payment,Indemnity,1467.18,2023-10-19,CHK-819636
KM-TXN-002482,KM-CLM-000552,Reserve,Expense,1331.97,2022-01-24,
